,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
329,AK홀딩스,006840,KR7006840003,0,23900,12880,18400,00001,18400,1,01,N,
330,신송홀딩스,006880,KR7006880009,0,9730,5250,7490,00001,7490,1,01,N,
331,태경케미컬,006890,KR7006890008,0,16170,8710,12440,00001,12440,1,01,N,
332,우성,006980,KR7006980007,0,28600,15400,22000,00001,22000,1,01,N,
333,GS리테일,007070,KR7007070006,0,31350,16950,24150,00001,24150,1,01,N,
334,일신석재,007110,KR7007110000,0,1449,781,1115,00001,1115,1,01,N,
335,미래아이앤지,007120,KR7007120009,0,1738,936,1337,00001,1337,1,01,N,
336,사조산업,007160,KR7007160005,0,52000,28050,40050,00001,40050,1,01,N,
337,벽산,007210,KR7007210008,0,5030,2710,3870,00001,3870,1,01,N,
338,한국특강,007280,KR7007280001,0,2590,1396,1993,00001,1993,1,01,N,
339,오뚜기,007310,KR7007310006,0,472500,254500,363500,00001,363500,1,01,N,
340,DN오토모티브,007340,KR7007340003,0,114000,61400,87700,00001,87700,1,01,N,
341,에이프로젠,007460,KR7007460009,0,2320,1251,1786,00001,1786,1,01,N,
342,샘표,007540,KR7007540008,0,68200,36800,52500,00001,52500,1,01,N,
343,일양약품,007570,KR7007570005,0,20950,11310,16150,00001,16150,1,01,N,
344,일양약품우,007575,KR7007571003,0,20200,10880,15540,00001,15540,1,01,N,
345,동방아그로,007590,KR7007590003,0,8320,4480,6400,00001,6400,1,01,N,
346,선도전기,007610,KR7007610009,0,3900,2100,3000,00001,3000,1,01,N,
347,이수페타시스,007660,KR7007660004,0,42400,22900,32650,00001,32650,1,01,N,
348,국도화학,007690,KR7007690001,0,68900,37100,53000,00001,53000,1,01,N,
349,F&F홀딩스,007700,KR7007700008,0,21950,11830,16900,00001,16900,1,01,N,
350,코리아써키트,007810,KR7007810005,0,21450,11550,16500,00001,16500,1,01,N,
351,코리아써우,007815,KR7007811003,0,8460,4560,6510,00001,6510,1,01,N,
352,코리아써키트2우B,00781K,KR700781K015,0,9770,5270,7520,00001,7520,1,01,N,
353,서연,007860,KR7007860000,0,9770,5270,7520,00001,7520,1,01,N,
354,태평양물산,007980,KR7007980006,0,3055,1645,2350,00001,2350,1,01,N,
355,사조동아원,008040,KR7008040008,0,1341,723,1032,00001,1032,1,01,N,
356,대덕,008060,KR7008060006,0,8390,4530,6460,00001,6460,1,01,N,
357,대덕1우,00806K,KR700806K010,0,11770,6350,9060,00001,9060,1,01,N,
358,대동전자,008110,KR7008110009,0,9650,5210,7430,00001,7430,1,01,N,
359,이건산업,008250,KR7008250003,0,8840,4760,6800,00001,6800,1,01,N,
360,NI스틸,008260,KR7008260002,0,8220,4440,6330,00001,6330,1,01,N,
361,남선알미늄,008350,KR7008350001,0,3080,1660,2370,00001,2370,1,01,N,
362,남선알미우,008355,KR7008351009,0,30400,16400,23400,00001,23400,1,01,N,
363,문배철강,008420,KR7008420002,0,4120,2220,3170,00001,3170,1,01,N,
364,서흥,008490,KR7008490005,0,39350,21250,30300,00001,30300,1,01,N,
365,일정실업,008500,KR7008500001,0,16770,9030,12900,00001,12900,1,01,N,
366,윌비스,008600,KR7008600009,0,703,379,541,00001,541,1,01,N,
367,아남전자,008700,KR7008700007,0,2635,1425,2030,00001,2030,1,01,N,
368,율촌화학,008730,KR7008730004,0,41300,22300,31800,00001,31800,1,01,N,
369,호텔신라,008770,KR7008770000,0,115500,62300,88900,00001,88900,1,01,N,
370,호텔신라우,008775,KR7008771008,0,68200,36800,52500,00001,52500,1,01,N,
371,금비,008870,KR7008870008,0,131900,71100,101500,00001,101500,1,01,N,
372,한미사이언스,008930,KR7008930000,0,42400,22900,32650,00001,32650,1,01,N,
373,동양철관,008970,KR7008970006,0,1159,625,892,00001,892,1,01,N,
374,KCTC,009070,KR7009070004,0,5250,2830,4040,00001,4040,1,01,N,
375,경인전자,009140,KR7009140005,0,29500,15900,22700,00001,22700,1,01,N,
376,삼성전기,009150,KR7009150004,0,181700,97900,139800,00001,139800,1,01,N,
377,삼성전기우,009155,KR7009151002,0,88200,47600,67900,00001,67900,1,01,N,
378,SIMPAC,009160,KR7009160003,0,5590,3015,4305,00001,4305,1,01,N,
379,한솔로지스틱스,009180,KR7009180001,0,3210,1730,2470,00001,2470,1,01,N,
380,대양금속,009190,KR7009190000,0,4500,2430,3465,00001,3465,1,01,N,
381,무림페이퍼,009200,KR7009200007,0,2970,1600,2285,00001,2285,1,01,N,
382,한샘,009240,KR7009240003,0,73500,39700,56600,00001,56600,1,01,N,
383,신원,009270,KR7009270000,0,1682,906,1294,00001,1294,1,01,N,
384,광동제약,009290,KR7009290008,0,8280,4460,6370,00001,6370,1,01,N,
385,참엔지니어링,009310,KR7009310004,0,712,384,548,00001,548,1,01,N,
386,대우부품,009320,KR7009320003,0,2005,1083,1546,00001,1546,1,01,N,
387,태영건설,009410,KR7009410002,0,5020,2710,3865,00001,3865,1,01,N,
388,태영건설우,009415,KR7009411000,0,7770,4190,5980,00001,5980,1,01,N,
389,한올바이오파마,009420,KR7009420001,0,28950,15650,22300,00001,22300,1,01,N,
390,KC그린홀딩스,009440,KR7009440009,0,4290,2310,3300,00001,3300,1,01,N,
391,경동나비엔,009450,KR7009450008,0,62900,33900,48400,00001,48400,1,01,N,
392,한창제지,009460,KR7009460007,0,1301,701,1001,00001,1001,1,01,N,
393,삼화전기,009470,KR7009470006,0,23200,12520,17880,00001,17880,1,01,N,
394,HD한국조선해양,009540,KR7009540006,0,155600,83800,119700,00001,119700,1,01,N,
395,무림P&P,009580,KR7009580002,0,4290,2310,3300,00001,3300,1,01,N,
396,모토닉,009680,KR7009680000,0,11730,6330,9030,00001,9030,1,01,N,
397,삼정펄프,009770,KR7009770009,0,32500,17500,25000,00001,25000,1,01,N,
398,플레이그램,009810,KR7009810003,0,819,441,630,00001,630,1,01,N,
399,한화솔루션,009830,KR7009830001,0,44250,23850,34050,00001,34050,1,01,N,
400,한화솔루션우,009835,KR7009831009,0,34100,18400,26250,00001,26250,1,01,N,
401,명신산업,009900,KR7009900002,0,26300,14200,20250,00001,20250,1,01,N,
402,영원무역홀딩스,009970,KR7009970005,0,95200,51400,73300,00001,73300,1,01,N,
403,한국내화,010040,KR7010040004,0,4150,2240,3195,00001,3195,1,01,N,
404,OCI홀딩스,010060,KR7010060002,0,115800,62400,89100,00001,89100,1,01,N,
405,한국무브넥스,010100,KR7010100006,0,6040,3255,4650,00001,4650,1,01,N,
406,LS ELECTRIC,010120,KR7010120004,0,123500,66500,95000,00001,95000,1,01,N,
407,고려아연,010130,KR7010130003,0,707000,381000,544000,00001,544000,1,01,N,
408,삼성중공업,010140,KR7010140002,0,10750,5790,8270,00001,8270,1,01,N,
409,우진아이엔에스,010400,KR7010400000,0,6900,3720,5310,00001,5310,1,01,N,
410,한솔PNS,010420,KR7010420008,0,1810,976,1393,00001,1393,1,01,N,
411,에스엠벡셀,010580,KR7010580009,0,2530,1364,1948,00001,1948,1,01,N,
412,웰바이오텍,010600,KR7010600005,0,4085,2205,3145,00001,3145,1,01,N,
413,현대미포조선,010620,KR7010620003,0,114100,61500,87800,00001,87800,1,01,N,
414,진양폴리,010640,KR7010640001,0,7150,3850,5500,00001,5500,1,01,N,
415,화천기계,010660,KR7010660009,0,5270,2845,4060,00001,4060,1,01,N,
416,화신,010690,KR7010690006,0,15790,8510,12150,00001,12150,1,01,N,
417,평화홀딩스,010770,KR7010770006,0,4165,2245,3205,00001,3205,1,01,N,
418,아이에스동서,010780,KR7010780005,0,40750,21950,31350,00001,31350,1,01,N,
419,퍼스텍,010820,KR7010820009,0,4835,2605,3720,00001,3720,1,01,N,
420,S-Oil,010950,KR7010950004,0,100800,54400,77600,00001,77600,1,01,N,
421,S-Oil우,010955,KR7010951002,0,68100,36700,52400,00001,52400,1,01,N,
422,삼호개발,010960,KR7010960003,0,4455,2405,3430,00001,3430,1,01,N,
423,진원생명과학,011000,KR7011000007,0,4940,2660,3800,00001,3800,1,01,N,
424,LG이노텍,011070,KR7011070000,0,349500,188500,269000,00001,269000,1,01,N,
425,에넥스,011090,KR7011090008,0,803,433,618,00001,618,1,01,N,
426,CJ씨푸드,011150,KR7011150000,0,4185,2255,3220,00001,3220,1,01,N,
427,CJ씨푸드1우,011155,KR7011151008,0,25350,13660,19510,00001,19510,1,01,N,
428,롯데케미칼,011170,KR7011170008,0,182300,98300,140300,00001,140300,1,01,N,
429,HMM,011200,KR7011200003,0,21550,11610,16580,00001,16580,1,01,N,
430,현대위아,011210,KR7011210002,0,72800,39200,56000,00001,56000,1,01,N,
431,삼화전자,011230,KR7011230000,0,7670,4130,5900,00001,5900,1,01,N,
432,태림포장,011280,KR7011280005,0,3255,1755,2505,00001,2505,1,01,N,
433,성안,011300,KR7011300001,0,2940,1590,2265,00001,2265,1,01,N,
434,유니켐,011330,KR7011330008,0,3060,1650,2355,00001,2355,1,01,N,
435,부산산업,011390,KR7011390002,0,88100,47500,67800,00001,67800,1,01,N,
436,갤럭시아에스엠,011420,KR7011420007,0,2550,1375,1963,00001,1963,1,01,N,
437,한농화성,011500,KR7011500006,0,19690,10610,15150,00001,15150,1,01,N,
438,와이투솔루션,011690,KR7011690005,0,1157,623,890,00001,890,1,01,N,
439,한신기계,011700,KR7011700002,0,6860,3700,5280,00001,5280,1,01,N,
440,현대코퍼레이션,011760,KR7011760006,0,24850,13400,19140,00001,19140,1,01,N,
441,금호석유,011780,KR7011780004,0,170100,91700,130900,00001,130900,1,01,N,
442,금호석유우,011785,KR7011781002,0,82100,44300,63200,00001,63200,1,01,N,
443,SKC,011790,KR7011790003,0,119300,64300,91800,00001,91800,1,01,N,
444,STX,011810,KR7011810009,0,47100,25400,36250,00001,36250,1,01,N,
445,신성이엔지,011930,KR7011930005,0,3470,1870,2670,00001,2670,1,01,N,
446,DB,012030,KR7012030003,0,2260,1218,1739,00001,1739,1,01,N,
447,영흥,012160,KR7012160008,0,872,470,671,00001,671,1,01,N,
448,아센디오,012170,KR7012170007,0,1088,586,837,00001,837,1,01,N,
449,계양전기,012200,KR7012200002,0,2600,1400,2000,00001,2000,1,01,N,
450,계양전기우,012205,KR7012201000,0,5380,2900,4140,00001,4140,1,01,N,
451,영화금속,012280,KR7012280004,0,1186,640,913,00001,913,1,01,N,
452,경동인베스트,012320,KR7012320008,0,101500,54700,78100,00001,78100,1,01,N,
453,현대모비스,012330,KR7012330007,0,308500,166500,237500,00001,237500,1,01,N,
454,한화에어로스페이스,012450,KR7012450003,0,152800,82400,117600,00001,117600,1,01,N,
455,더존비즈온,012510,KR7012510004,0,41900,22600,32250,00001,32250,1,01,N,
456,청호ICT,012600,KR7012600003,0,3235,1745,2490,00001,2490,1,01,N,
457,경인양행,012610,KR7012610002,0,5520,2975,4250,00001,4250,1,01,N,
458,HDC,012630,KR7012630000,0,7900,4260,6080,00001,6080,1,01,N,
459,모나리자,012690,KR7012690004,0,3495,1885,2690,00001,2690,1,01,N,
460,에스원,012750,KR7012750006,0,72500,39100,55800,00001,55800,1,01,N,
461,대창,012800,KR7012800009,0,2065,1115,1592,00001,1592,1,01,N,
462,세우글로벌,013000,KR7013000005,0,1820,980,1400,00001,1400,1,01,N,
463,일성건설,013360,KR7013360003,0,2185,1178,1682,00001,1682,1,01,N,
464,화승코퍼레이션,013520,KR7013520002,0,2195,1183,1689,00001,1689,1,01,N,
465,디와이,013570,KR7013570007,0,9810,5290,7550,00001,7550,1,01,N,
466,계룡건설,013580,KR7013580006,0,19130,10310,14720,00001,14720,1,01,N,
467,까뮤이앤씨,013700,KR7013700000,0,2170,1169,1670,00001,1670,1,01,N,
468,지엠비코리아,013870,KR7013870001,0,5980,3225,4605,00001,4605,1,01,N,
469,지누스,013890,KR7013890009,0,33400,18000,25700,00001,25700,1,01,N,
470,한익스프레스,014130,KR7014130009,0,7480,4040,5760,00001,5760,1,01,N,
471,대영포장,014160,KR7014160006,0,1573,847,1210,00001,1210,1,01,N,
472,금강공업,014280,KR7014280002,0,8020,4320,6170,00001,6170,1,01,N,
473,금강공업우,014285,KR7014281000,0,13140,7080,10110,00001,10110,1,01,N,
474,영보화학,014440,KR7014440002,0,4615,2485,3550,00001,3550,1,01,N,
475,극동유화,014530,KR7014530000,0,6350,3425,4890,00001,4890,1,01,N,
476,태경비케이,014580,KR7014580005,0,9230,4970,7100,00001,7100,1,01,N,
477,한솔케미칼,014680,KR7014680003,0,219000,118100,168600,00001,168600,1,01,N,
478,사조씨푸드,014710,KR7014710008,0,5570,3000,4285,00001,4285,1,01,N,
479,HL D&I,014790,KR7014790000,0,2990,1610,2300,00001,2300,1,01,N,
480,동원시스템즈,014820,KR7014820005,0,44900,24200,34550,00001,34550,1,01,N,
481,동원시스템즈우,014825,KR7014821003,0,30000,16200,23100,00001,23100,1,01,N,
482,유니드,014830,KR7014830004,0,78100,42100,60100,00001,60100,1,01,N,
483,성문전자,014910,KR7014910004,0,2115,1140,1628,00001,1628,1,01,N,
484,성문전자우,014915,KR7014911002,0,8000,4320,6160,00001,6160,1,01,N,
485,인디에프,014990,KR7014990006,0,1342,724,1033,00001,1033,1,01,N,
486,이스타코,015020,KR7015020001,0,1043,563,803,00001,803,1,01,N,
487,대창단조,015230,KR7015230006,0,8590,4630,6610,00001,6610,1,01,N,
488,에이엔피,015260,KR7015260003,0,2155,1162,1660,00001,1660,1,01,N,
489,예스코홀딩스,015360,KR7015360001,0,41950,22650,32300,00001,32300,1,01,N,
490,쎌마테라퓨틱스,015540,KR7015540008,0,8330,4490,6410,00001,6410,1,01,N,
491,KIB플러그에너지,015590,KR7015590003,0,1149,619,884,00001,884,1,01,N,
492,한국전력,015760,KR7015760002,0,23200,12500,17850,00001,17850,1,01,N,
493,일진홀딩스,015860,KR7015860000,0,5290,2850,4070,00001,4070,1,01,N,
494,태경산업,015890,KR7015890007,0,9320,5020,7170,00001,7170,1,01,N,
495,대현,016090,KR7016090003,0,2695,1455,2075,00001,2075,1,01,N,
496,삼성증권,016360,KR7016360000,0,48000,25900,36950,00001,36950,1,01,N,
497,KG스틸,016380,KR7016380008,0,10770,5810,8290,00001,8290,1,01,N,
498,한세예스24홀딩스,016450,KR7016450009,0,5980,3220,4600,00001,4600,1,01,N,
499,환인제약,016580,KR7016580003,0,18310,9870,14090,00001,14090,1,01,N,
500,신대양제지,016590,KR7016590002,0,7220,3900,5560,00001,5560,1,01,N,
501,DB금융투자,016610,KR7016610008,0,5290,2855,4075,00001,4075,1,01,N,
502,대성홀딩스,016710,KR7016710006,0,16560,8920,12740,00001,12740,1,01,N,
503,두올,016740,KR7016740003,0,4325,2335,3330,00001,3330,1,01,N,
504,퍼시스,016800,KR7016800005,0,39000,21000,30000,00001,30000,1,01,N,
505,웅진,016880,KR7016880007,0,1579,851,1215,00001,1215,1,01,N,
506,광명전기,017040,KR7017040007,0,3315,1785,2550,00001,2550,1,01,N,
507,명문제약,017180,KR7017180001,0,3150,1700,2425,00001,2425,1,01,N,
508,우신시스템,017370,KR7017370008,0,12500,6740,9620,00001,9620,1,01,N,
509,서울가스,017390,KR7017390006,0,86300,46500,66400,00001,66400,1,01,N,
510,수산중공업,017550,KR7017550005,0,3130,1690,2410,00001,2410,1,01,N,
511,SK텔레콤,017670,KR7017670001,0,62000,33400,47700,00001,47700,1,01,N,
512,현대엘리베이,017800,KR7017800004,0,55500,29950,42750,00001,42750,1,01,N,
513,풀무원,017810,KR7017810003,0,13450,7250,10350,00001,10350,1,01,N,
514,광전자,017900,KR7017900002,0,3130,1690,2410,00001,2410,1,01,N,
515,E1,017940,KR7017940008,0,74400,40200,57300,00001,57300,1,01,N,
516,한국카본,017960,KR7017960006,0,17380,9360,13370,00001,13370,1,01,N,
517,애경산업,018250,KR7018250001,0,27200,14700,20950,00001,20950,1,01,N,
518,삼성에스디에스,018260,KR7018260000,0,195500,105300,150400,00001,150400,1,01,N,
519,조일알미늄,018470,KR7018470005,0,3455,1865,2660,00001,2660,1,01,N,
520,동원금속,018500,KR7018500009,0,2665,1435,2050,00001,2050,1,01,N,
521,SK가스,018670,KR7018670000,0,165300,89100,127200,00001,127200,1,01,N,
522,한온시스템,018880,KR7018880005,0,11810,6370,9090,00001,9090,1,01,N,
523,신풍제약,019170,KR7019170000,0,22700,12230,17470,00001,17470,1,01,N,
524,신풍제약우,019175,KR7019171008,0,36750,19850,28300,00001,28300,1,01,N,
525,티에이치엔,019180,KR7019180009,0,4275,2305,3290,00001,3290,1,01,N,
526,세아특수강,019440,KR7019440007,0,19480,10500,14990,00001,14990,1,01,N,
527,하이트론,019490,KR7019490002,0,3705,1,2470,00001,2470,1,01,N,
528,대교,019680,KR7019680008,0,3105,1675,2390,00001,2390,1,01,N,
529,대교우B,019685,KR7019681006,0,2200,1186,1694,00001,1694,1,01,N,
530,한섬,020000,KR7020000006,0,24850,13390,19120,00001,19120,1,01,N,
531,키다리스튜디오,020120,KR7020120002,0,7550,4070,5810,00001,5810,1,01,N,
532,롯데에너지머티리얼즈,020150,KR7020150009,0,61400,33150,47300,00001,47300,1,01,N,
533,아시아나항공,020560,KR7020560009,0,14280,7700,10990,00001,10990,1,01,N,
534,일진디스플,020760,KR7020760005,0,1339,721,1030,00001,1030,1,01,N,
535,서원,021050,KR7021050000,0,2165,1168,1668,00001,1668,1,01,N,
536,코웨이,021240,KR7021240007,0,55500,29900,42700,00001,42700,1,01,N,
537,세원정공,021820,KR7021820006,0,8740,4720,6730,00001,6730,1,01,N,
538,삼원강재,023000,KR7023000003,0,3980,2150,3065,00001,3065,1,01,N,
539,MH에탄올,023150,KR7023150006,0,8900,4800,6850,00001,6850,1,01,N,
540,한국종합기술,023350,KR7023350002,0,7860,4240,6050,00001,6050,1,01,N,
541,동남합성,023450,KR7023450000,0,43650,23550,33600,00001,33600,1,01,N,
542,롯데쇼핑,023530,KR7023530009,0,94200,50800,72500,00001,72500,1,01,N,
543,다우기술,023590,KR7023590003,0,23450,12650,18060,00001,18060,1,01,N,
544,인지컨트롤스,023800,KR7023800006,0,13260,7140,10200,00001,10200,1,01,N,
545,인팩,023810,KR7023810005,0,12680,6840,9760,00001,9760,1,01,N,
546,에쓰씨엔지니어링,023960,KR7023960008,0,2590,1398,1996,00001,1996,1,01,N,
547,WISCOM,024070,KR7024070005,0,3580,1930,2755,00001,2755,1,01,N,
548,디씨엠,024090,KR7024090003,0,15660,8440,12050,00001,12050,1,01,N,
549,기업은행,024110,KR7024110009,0,14170,7630,10900,00001,10900,1,01,N,
550,한국콜마홀딩스,024720,KR7024720005,0,18660,10060,14360,00001,14360,1,01,N,
551,대원화성,024890,KR7024890006,0,3065,1655,2360,00001,2360,1,01,N,
552,덕양산업,024900,KR7024900003,0,7860,4240,6050,00001,6050,1,01,N,
553,KPX케미칼,025000,KR7025000001,0,57000,30750,43900,00001,43900,1,01,N,
554,SJM홀딩스,025530,KR7025530007,0,4940,2660,3800,00001,3800,1,01,N,
555,한국단자,025540,KR7025540006,0,68100,36700,52400,00001,52400,1,01,N,
556,미래산업,025560,KR7025560004,0,6490,3500,4995,00001,4995,1,01,N,
557,제이준코스메틱,025620,KR7025620006,0,9510,5130,7320,00001,7320,1,01,N,
558,한솔홈데코,025750,KR7025750001,0,1224,660,942,00001,942,1,01,N,
559,이구산업,025820,KR7025820002,0,5680,3065,4375,00001,4375,1,01,N,
560,남해화학,025860,KR7025860008,0,9750,5250,7500,00001,7500,1,01,N,
561,한국주강,025890,KR7025890005,0,3495,1885,2690,00001,2690,1,01,N,
562,스틱인베스트먼트,026890,KR7026890004,0,8890,4790,6840,00001,6840,1,01,N,
563,부국철강,026940,KR7026940007,0,4470,2410,3440,00001,3440,1,01,N,
564,동서,026960,KR7026960005,0,22350,12050,17210,00001,17210,1,01,N,
565,BGF,027410,KR7027410000,0,4745,2555,3650,00001,3650,1,01,N,
566,마니커,027740,KR7027740000,0,1537,829,1183,00001,1183,1,01,N,
567,한국제지,027970,KR7027970003,0,1718,926,1322,00001,1322,1,01,N,
568,삼성엔지니어링,028050,KR7028050003,0,42900,23100,33000,00001,33000,1,01,N,
569,동아지질,028100,KR7028100006,0,15740,8480,12110,00001,12110,1,01,N,
570,삼성물산,028260,KR7028260008,0,138900,74900,106900,00001,106900,1,01,N,
571,삼성물산우B,02826K,KR702826K016,0,110300,59500,84900,00001,84900,1,01,N,
572,팬오션,028670,KR7028670008,0,5630,3035,4335,00001,4335,1,01,N,
573,케이씨,029460,KR7029460003,0,22750,12280,17530,00001,17530,1,01,N,
574,신도리코,029530,KR7029530003,0,41950,22650,32300,00001,32300,1,01,N,
575,삼성카드,029780,KR7029780004,0,39250,21150,30200,00001,30200,1,01,N,
576,제일기획,030000,KR7030000004,0,24250,13070,18660,00001,18660,1,01,N,
577,NICE평가정보,030190,KR7030190003,0,12890,6950,9920,00001,9920,1,01,N,
578,KT,030200,KR7030200000,0,41650,22450,32050,00001,32050,1,01,N,
579,다올투자증권,030210,KR7030210009,0,5530,2985,4260,00001,4260,1,01,N,
580,교보증권,030610,KR7030610000,0,6520,3520,5020,00001,5020,1,01,N,
581,동원수산,030720,KR7030720007,0,10820,5840,8330,00001,8330,1,01,N,
582,비케이탑스,030790,KR7030790000,0,1175,633,904,00001,904,1,01,N,
583,신세계인터내셔날,031430,KR7031430002,0,23450,12630,18040,00001,18040,1,01,N,
584,신세계푸드,031440,KR7031440001,0,51100,27550,39350,00001,39350,1,01,N,
585,콤텍시스템,031820,KR7031820004,0,1032,556,794,00001,794,1,01,N,
586,롯데관광개발,032350,KR7032350001,0,20250,10920,15600,00001,15600,1,01,N,
587,황금에스티,032560,KR7032560005,0,10170,5490,7830,00001,7830,1,01,N,
588,LG유플러스,032640,KR7032640005,0,13440,7240,10340,00001,10340,1,01,N,
589,삼성생명,032830,KR7032830002,0,87700,47300,67500,00001,67500,1,01,N,
590,KH 필룩스,033180,KR7033180001,0,574,310,442,00001,442,1,01,N,
591,자화전자,033240,KR7033240003,0,35400,19100,27250,00001,27250,1,01,N,
592,체시스,033250,KR7033250002,0,1878,1012,1445,00001,1445,1,01,N,
593,유나이티드제약,033270,KR7033270000,0,35800,19300,27550,00001,27550,1,01,N,
594,세종공업,033530,KR7033530007,0,8580,4620,6600,00001,6600,1,01,N,
595,KT&G,033780,KR7033780008,0,113600,61200,87400,00001,87400,1,01,N,
596,무학,033920,KR7033920000,0,7480,4040,5760,00001,5760,1,01,N,
597,두산에너빌리티,034020,KR7034020008,0,21550,11630,16610,00001,16610,1,01,N,
598,SBS,034120,KR7034120006,0,36200,19500,27850,00001,27850,1,01,N,
599,LG디스플레이,034220,KR7034220004,0,17350,9350,13350,00001,13350,1,01,N,
600,신세계건설,034300,KR7034300004,0,20550,11080,15820,00001,15820,1,01,N,
601,NICE,034310,KR7034310003,0,17600,9480,13540,00001,13540,1,01,N,
602,인천도시가스,034590,KR7034590000,0,33400,18000,25700,00001,25700,1,01,N,
603,SK,034730,KR7034730002,0,192700,103900,148300,00001,148300,1,01,N,
604,SK우,03473K,KR703473K016,0,172500,92900,132700,00001,132700,1,01,N,
605,한국토지신탁,034830,KR7034830000,0,1600,862,1231,00001,1231,1,01,N,
606,HS애드,035000,KR7035000009,0,7770,4190,5980,00001,5980,1,01,N,
607,백산,035150,KR7035150002,0,10600,5720,8160,00001,8160,1,01,N,
608,강원랜드,035250,KR7035250000,0,20250,10910,15580,00001,15580,1,01,N,
609,NAVER,035420,KR7035420009,0,278000,150000,214000,00001,214000,1,01,N,
610,신세계 I&C,035510,KR7035510007,0,17010,9170,13090,00001,13090,1,01,N,
611,카카오,035720,KR7035720002,0,63700,34350,49050,00001,49050,1,01,N,
612,콘텐트리중앙,036420,KR7036420008,0,20200,10890,15550,00001,15550,1,01,N,
613,한국가스공사,036460,KR7036460004,0,31900,17200,24550,00001,24550,1,01,N,
614,SNT홀딩스,036530,KR7036530004,0,19980,10760,15370,00001,15370,1,01,N,
615,엔씨소프트,036570,KR7036570000,0,323000,174000,248500,00001,248500,1,01,N,
616,팜스코,036580,KR7036580009,0,4585,2475,3530,00001,3530,1,01,N,
617,YG PLUS,037270,KR7037270006,0,7130,3850,5490,00001,5490,1,01,N,
618,LG헬로비전,037560,KR7037560000,0,5230,2820,4025,00001,4025,1,01,N,
619,광주신세계,037710,KR7037710001,0,39350,21250,30300,00001,30300,1,01,N,
620,하나투어,039130,KR7039130000,0,62100,33500,47800,00001,47800,1,01,N,
621,키움증권,039490,KR7039490008,0,127900,68900,98400,00001,98400,1,01,N,
622,HDC랩스,039570,KR7039570007,0,10270,5530,7900,00001,7900,1,01,N,
623,상신브레이크,041650,KR7041650003,0,4605,2485,3545,00001,3545,1,01,N,
624,한화오션,042660,KR7042660001,0,46250,24950,35600,00001,35600,1,01,N,
625,HD현대인프라코어,042670,KR7042670000,0,13110,7070,10090,00001,10090,1,01,N,
626,한미반도체,042700,KR7042700005,0,74700,40300,57500,00001,57500,1,01,N,
627,주연테크,044380,KR7044380004,0,806,434,620,00001,620,1,01,N,
628,KSS해운,044450,KR7044450005,0,10410,5610,8010,00001,8010,1,01,N,
629,코스맥스비티아이,044820,KR7044820009,0,14190,7650,10920,00001,10920,1,01,N,
630,대우건설,047040,KR7047040001,0,5860,3160,4510,00001,4510,1,01,N,
631,포스코인터내셔널,047050,KR7047050000,0,103400,55800,79600,00001,79600,1,01,N,
632,유니온머티리얼,047400,KR7047400007,0,4430,2390,3410,00001,3410,1,01,N,
633,한국항공우주,047810,KR7047810007,0,66400,35800,51100,00001,51100,1,01,N,
634,동원F&B,049770,KR7049770001,0,39900,21500,30700,00001,30700,1,01,N,
635,우진플라임,049800,KR7049800006,0,4625,2495,3560,00001,3560,1,01,N,
636,한전KPS,051600,KR7051600005,0,42750,23050,32900,00001,32900,1,01,N,
637,진양화학,051630,KR7051630002,0,4145,2235,3190,00001,3190,1,01,N,
638,LG생활건강,051900,KR7051900009,0,615000,331500,473500,00001,473500,1,01,N,
639,LG생활건강우,051905,KR7051901007,0,251500,135600,193700,00001,193700,1,01,N,
640,LG화학,051910,KR7051910008,0,760000,410000,585000,00001,585000,1,01,N,
641,LG화학우,051915,KR7051911006,0,436500,235500,336000,00001,336000,1,01,N,
642,한전기술,052690,KR7052690005,0,82100,44300,63200,00001,63200,1,01,N,
643,스카이라이프,053210,KR7053210001,0,8080,4360,6220,00001,6220,1,01,N,
644,한미글로벌,053690,KR7053690004,0,36300,19600,27950,00001,27950,1,01,N,
645,테이팩스,055490,KR7055490007,0,50400,27200,38800,00001,38800,1,01,N,
646,신한지주,055550,KR7055550008,0,46400,25000,35700,00001,35700,1,01,N,
647,현대홈쇼핑,057050,KR7057050007,0,56400,30450,43450,00001,43450,1,01,N,
648,포스코스틸리온,058430,KR7058430000,0,78100,42100,60100,00001,60100,1,01,N,
649,세아홀딩스,058650,KR7058650003,0,136500,73500,105000,00001,105000,1,01,N,
650,다스코,058730,KR7058730003,0,6310,3400,4855,00001,4855,1,01,N,
651,KTcs,058850,KR7058850009,0,4445,2395,3420,00001,3420,1,01,N,
652,KTis,058860,KR7058860008,0,4275,2305,3290,00001,3290,1,01,N,
653,HL홀딩스,060980,KR7060980000,0,46050,24850,35450,00001,35450,1,01,N,
654,종근당바이오,063160,KR7063160006,0,30200,16300,23250,00001,23250,1,01,N,
655,현대로템,064350,KR7064350002,0,41050,22150,31600,00001,31600,1,01,N,
656,SNT모티브,064960,KR7064960008,0,63000,33950,48500,00001,48500,1,01,N,
657,LG전자,066570,KR7066570003,0,130600,70400,100500,00001,100500,1,01,N,
658,LG전자우,066575,KR7066571001,0,60300,32550,46450,00001,46450,1,01,N,
