,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
329,AK홀딩스,006840,KR7006840003,0,24700,13300,19000,00001,19000,1,01,N,
330,신송홀딩스,006880,KR7006880009,0,10170,5490,7830,00001,7830,1,01,N,
331,태경케미컬,006890,KR7006890008,0,17030,9170,13100,00001,13100,1,01,N,
332,우성,006980,KR7006980007,0,28750,15550,22150,00001,22150,1,01,N,
333,GS리테일,007070,KR7007070006,0,31250,16850,24050,00001,24050,1,01,N,
334,일신석재,007110,KR7007110000,0,1459,787,1123,00001,1123,1,01,N,
335,미래아이앤지,007120,KR7007120009,0,1768,952,1360,00001,1360,1,01,N,
336,사조산업,007160,KR7007160005,0,52000,28000,40000,00001,40000,1,01,N,
337,벽산,007210,KR7007210008,0,5270,2840,4055,00001,4055,1,01,N,
338,한국특강,007280,KR7007280001,0,2520,1358,1940,00001,1940,1,01,N,
339,오뚜기,007310,KR7007310006,0,477000,257000,367000,00001,367000,1,01,N,
340,DN오토모티브,007340,KR7007340003,0,110800,59800,85300,00001,85300,1,01,N,
341,에이프로젠,007460,KR7007460009,0,2380,1284,1833,00001,1833,1,01,N,
342,샘표,007540,KR7007540008,0,68300,36900,52600,00001,52600,1,01,N,
343,일양약품,007570,KR7007570005,0,20700,11160,15940,00001,15940,1,01,N,
344,일양약품우,007575,KR7007571003,0,19870,10710,15290,00001,15290,1,01,N,
345,동방아그로,007590,KR7007590003,0,8260,4460,6360,00001,6360,1,01,N,
346,선도전기,007610,KR7007610009,0,3900,2100,3000,00001,3000,1,01,N,
347,이수페타시스,007660,KR7007660004,0,41750,22550,32150,00001,32150,1,01,N,
348,국도화학,007690,KR7007690001,0,73300,39500,56400,00001,56400,1,01,N,
349,F&F홀딩스,007700,KR7007700008,0,22300,12020,17170,00001,17170,1,01,N,
350,코리아써키트,007810,KR7007810005,0,22100,11930,17030,00001,17030,1,01,N,
351,코리아써우,007815,KR7007811003,0,8540,4600,6570,00001,6570,1,01,N,
352,코리아써키트2우B,00781K,KR700781K015,0,9720,5240,7480,00001,7480,1,01,N,
353,서연,007860,KR7007860000,0,9800,5280,7540,00001,7540,1,01,N,
354,태평양물산,007980,KR7007980006,0,2760,1490,2125,00001,2125,1,01,N,
355,사조동아원,008040,KR7008040008,0,1339,721,1030,00001,1030,1,01,N,
356,대덕,008060,KR7008060006,0,8500,4580,6540,00001,6540,1,01,N,
357,대덕1우,00806K,KR700806K010,0,11750,6330,9040,00001,9040,1,01,N,
358,대동전자,008110,KR7008110009,0,9980,5380,7680,00001,7680,1,01,N,
359,이건산업,008250,KR7008250003,0,8890,4790,6840,00001,6840,1,01,N,
360,NI스틸,008260,KR7008260002,0,8480,4580,6530,00001,6530,1,01,N,
361,남선알미늄,008350,KR7008350001,0,3305,1785,2545,00001,2545,1,01,N,
362,남선알미우,008355,KR7008351009,0,30450,16450,23450,00001,23450,1,01,N,
363,문배철강,008420,KR7008420002,0,4150,2240,3195,00001,3195,1,01,N,
364,서흥,008490,KR7008490005,0,41500,22400,31950,00001,31950,1,01,N,
365,일정실업,008500,KR7008500001,0,16770,9030,12900,00001,12900,1,01,N,
366,윌비스,008600,KR7008600009,0,661,357,509,00001,509,1,01,N,
367,아남전자,008700,KR7008700007,0,2610,1410,2010,00001,2010,1,01,N,
368,율촌화학,008730,KR7008730004,0,40750,21950,31350,00001,31350,1,01,N,
369,호텔신라,008770,KR7008770000,0,114400,61600,88000,00001,88000,1,01,N,
370,호텔신라우,008775,KR7008771008,0,68900,37100,53000,00001,53000,1,01,N,
371,금비,008870,KR7008870008,0,119200,64200,91700,00001,91700,1,01,N,
372,한미사이언스,008930,KR7008930000,0,42050,22650,32350,00001,32350,1,01,N,
373,동양철관,008970,KR7008970006,0,1162,626,894,00001,894,1,01,N,
374,KCTC,009070,KR7009070004,0,5300,2860,4080,00001,4080,1,01,N,
375,경인전자,009140,KR7009140005,0,30050,16250,23150,00001,23150,1,01,N,
376,삼성전기,009150,KR7009150004,0,182700,98500,140600,00001,140600,1,01,N,
377,삼성전기우,009155,KR7009151002,0,87400,47200,67300,00001,67300,1,01,N,
378,SIMPAC,009160,KR7009160003,0,5720,3080,4400,00001,4400,1,01,N,
379,한솔로지스틱스,009180,KR7009180001,0,3215,1735,2475,00001,2475,1,01,N,
380,대양금속,009190,KR7009190000,0,4530,2440,3485,00001,3485,1,01,N,
381,무림페이퍼,009200,KR7009200007,0,2990,1610,2300,00001,2300,1,01,N,
382,한샘,009240,KR7009240003,0,75400,40600,58000,00001,58000,1,01,N,
383,신원,009270,KR7009270000,0,1690,910,1300,00001,1300,1,01,N,
384,광동제약,009290,KR7009290008,0,8170,4410,6290,00001,6290,1,01,N,
385,참엔지니어링,009310,KR7009310004,0,700,378,539,00001,539,1,01,N,
386,대우부품,009320,KR7009320003,0,2050,1105,1578,00001,1578,1,01,N,
387,태영건설,009410,KR7009410002,0,5080,2745,3915,00001,3915,1,01,N,
388,태영건설우,009415,KR7009411000,0,7810,4210,6010,00001,6010,1,01,N,
389,한올바이오파마,009420,KR7009420001,0,29100,15700,22400,00001,22400,1,01,N,
390,KC그린홀딩스,009440,KR7009440009,0,4380,2360,3370,00001,3370,1,01,N,
391,경동나비엔,009450,KR7009450008,0,62900,33900,48400,00001,48400,1,01,N,
392,한창제지,009460,KR7009460007,0,1298,700,999,00001,999,1,01,N,
393,삼화전기,009470,KR7009470006,0,22800,12300,17560,00001,17560,1,01,N,
394,HD한국조선해양,009540,KR7009540006,0,158600,85400,122000,00001,122000,1,01,N,
395,무림P&P,009580,KR7009580002,0,4315,2325,3320,00001,3320,1,01,N,
396,모토닉,009680,KR7009680000,0,11850,6390,9120,00001,9120,1,01,N,
397,삼정펄프,009770,KR7009770009,0,32550,17550,25050,00001,25050,1,01,N,
398,플레이그램,009810,KR7009810003,0,764,412,588,00001,588,1,01,N,
399,한화솔루션,009830,KR7009830001,0,48400,26100,37250,00001,37250,1,01,N,
400,한화솔루션우,009835,KR7009831009,0,35000,18900,26950,00001,26950,1,01,N,
401,명신산업,009900,KR7009900002,0,27000,14600,20800,00001,20800,1,01,N,
402,영원무역홀딩스,009970,KR7009970005,0,96300,51900,74100,00001,74100,1,01,N,
403,한국내화,010040,KR7010040004,0,4130,2230,3180,00001,3180,1,01,N,
404,OCI홀딩스,010060,KR7010060002,0,118400,63800,91100,00001,91100,1,01,N,
405,한국무브넥스,010100,KR7010100006,0,6090,3280,4685,00001,4685,1,01,N,
406,LS ELECTRIC,010120,KR7010120004,0,123100,66300,94700,00001,94700,1,01,N,
407,고려아연,010130,KR7010130003,0,703000,379000,541000,00001,541000,1,01,N,
408,삼성중공업,010140,KR7010140002,0,11010,5930,8470,00001,8470,1,01,N,
409,우진아이엔에스,010400,KR7010400000,0,6940,3740,5340,00001,5340,1,01,N,
410,한솔PNS,010420,KR7010420008,0,1821,981,1401,00001,1401,1,01,N,
411,에스엠벡셀,010580,KR7010580009,0,2600,1400,2000,00001,2000,1,01,N,
412,웰바이오텍,010600,KR7010600005,0,4565,2465,3515,00001,3515,1,01,N,
413,현대미포조선,010620,KR7010620003,0,115800,62400,89100,00001,89100,1,01,N,
414,진양폴리,010640,KR7010640001,0,7240,3900,5570,00001,5570,1,01,N,
415,화천기계,010660,KR7010660009,0,5360,2895,4130,00001,4130,1,01,N,
416,화신,010690,KR7010690006,0,16490,8890,12690,00001,12690,1,01,N,
417,평화홀딩스,010770,KR7010770006,0,4145,2235,3190,00001,3190,1,01,N,
418,아이에스동서,010780,KR7010780005,0,41600,22400,32000,00001,32000,1,01,N,
419,퍼스텍,010820,KR7010820009,0,4825,2605,3715,00001,3715,1,01,N,
420,S-Oil,010950,KR7010950004,0,100300,54100,77200,00001,77200,1,01,N,
421,S-Oil우,010955,KR7010951002,0,67800,36600,52200,00001,52200,1,01,N,
422,삼호개발,010960,KR7010960003,0,4495,2425,3460,00001,3460,1,01,N,
423,진원생명과학,011000,KR7011000007,0,4950,2670,3810,00001,3810,1,01,N,
424,LG이노텍,011070,KR7011070000,0,349500,188500,269000,00001,269000,1,01,N,
425,에넥스,011090,KR7011090008,0,811,437,624,00001,624,1,01,N,
426,CJ씨푸드,011150,KR7011150000,0,4280,2310,3295,00001,3295,1,01,N,
427,CJ씨푸드1우,011155,KR7011151008,0,25700,13840,19770,00001,19770,1,01,N,
428,롯데케미칼,011170,KR7011170008,0,183400,98800,141100,00001,141100,1,01,N,
429,HMM,011200,KR7011200003,0,21800,11760,16800,00001,16800,1,01,N,
430,현대위아,011210,KR7011210002,0,74200,40000,57100,00001,57100,1,01,N,
431,삼화전자,011230,KR7011230000,0,7820,4220,6020,00001,6020,1,01,N,
432,태림포장,011280,KR7011280005,0,3275,1765,2520,00001,2520,1,01,N,
433,성안,011300,KR7011300001,0,2970,1600,2285,00001,2285,1,01,N,
434,유니켐,011330,KR7011330008,0,3110,1680,2395,00001,2395,1,01,N,
435,부산산업,011390,KR7011390002,0,88400,47600,68000,00001,68000,1,01,N,
436,갤럭시아에스엠,011420,KR7011420007,0,2570,1386,1980,00001,1980,1,01,N,
437,한농화성,011500,KR7011500006,0,20000,10780,15400,00001,15400,1,01,N,
438,와이투솔루션,011690,KR7011690005,0,1157,623,890,00001,890,1,01,N,
439,한신기계,011700,KR7011700002,0,6810,3670,5240,00001,5240,1,01,N,
440,현대코퍼레이션,011760,KR7011760006,0,25450,13730,19610,00001,19610,1,01,N,
441,금호석유,011780,KR7011780004,0,171600,92400,132000,00001,132000,1,01,N,
442,금호석유우,011785,KR7011781002,0,82800,44600,63700,00001,63700,1,01,N,
443,SKC,011790,KR7011790003,0,117600,63400,90500,00001,90500,1,01,N,
444,STX,011810,KR7011810009,0,47100,25400,36250,00001,36250,1,01,N,
445,신성이엔지,011930,KR7011930005,0,3590,1940,2765,00001,2765,1,01,N,
446,DB,012030,KR7012030003,0,2265,1221,1744,00001,1744,1,01,N,
447,영흥,012160,KR7012160008,0,864,466,665,00001,665,1,01,N,
448,아센디오,012170,KR7012170007,0,1085,585,835,00001,835,1,01,N,
449,계양전기,012200,KR7012200002,0,2585,1393,1990,00001,1990,1,01,N,
450,계양전기우,012205,KR7012201000,0,5420,2925,4175,00001,4175,1,01,N,
451,영화금속,012280,KR7012280004,0,1205,649,927,00001,927,1,01,N,
452,경동인베스트,012320,KR7012320008,0,104200,56200,80200,00001,80200,1,01,N,
453,현대모비스,012330,KR7012330007,0,306500,165500,236000,00001,236000,1,01,N,
454,한화에어로스페이스,012450,KR7012450003,0,148800,80200,114500,00001,114500,1,01,N,
455,더존비즈온,012510,KR7012510004,0,41900,22600,32250,00001,32250,1,01,N,
456,청호ICT,012600,KR7012600003,0,3235,1745,2490,00001,2490,1,01,N,
457,경인양행,012610,KR7012610002,0,5530,2985,4260,00001,4260,1,01,N,
458,HDC,012630,KR7012630000,0,7960,4300,6130,00001,6130,1,01,N,
459,모나리자,012690,KR7012690004,0,3500,1890,2695,00001,2695,1,01,N,
460,에스원,012750,KR7012750006,0,73000,39400,56200,00001,56200,1,01,N,
461,대창,012800,KR7012800009,0,2110,1137,1624,00001,1624,1,01,N,
462,세우글로벌,013000,KR7013000005,0,1768,952,1360,00001,1360,1,01,N,
463,일성건설,013360,KR7013360003,0,2255,1215,1735,00001,1735,1,01,N,
464,화승코퍼레이션,013520,KR7013520002,0,2170,1169,1670,00001,1670,1,01,N,
465,디와이,013570,KR7013570007,0,10010,5390,7700,00001,7700,1,01,N,
466,계룡건설,013580,KR7013580006,0,19590,10550,15070,00001,15070,1,01,N,
467,까뮤이앤씨,013700,KR7013700000,0,2190,1182,1688,00001,1688,1,01,N,
468,지엠비코리아,013870,KR7013870001,0,6040,3255,4650,00001,4650,1,01,N,
469,지누스,013890,KR7013890009,0,33800,18200,26000,00001,26000,1,01,N,
470,한익스프레스,014130,KR7014130009,0,7150,3850,5500,00001,5500,1,01,N,
471,대영포장,014160,KR7014160006,0,1554,838,1196,00001,1196,1,01,N,
472,금강공업,014280,KR7014280002,0,8480,4580,6530,00001,6530,1,01,N,
473,금강공업우,014285,KR7014281000,0,13310,7170,10240,00001,10240,1,01,N,
474,영보화학,014440,KR7014440002,0,4605,2485,3545,00001,3545,1,01,N,
475,극동유화,014530,KR7014530000,0,5530,2985,4260,00001,4260,1,01,N,
476,태경비케이,014580,KR7014580005,0,9410,5070,7240,00001,7240,1,01,N,
477,한솔케미칼,014680,KR7014680003,0,221500,119500,170600,00001,170600,1,01,N,
478,사조씨푸드,014710,KR7014710008,0,5600,3020,4310,00001,4310,1,01,N,
479,HL D&I,014790,KR7014790000,0,3020,1630,2325,00001,2325,1,01,N,
480,동원시스템즈,014820,KR7014820005,0,45500,24500,35000,00001,35000,1,01,N,
481,동원시스템즈우,014825,KR7014821003,0,30550,16450,23500,00001,23500,1,01,N,
482,유니드,014830,KR7014830004,0,77800,42000,59900,00001,59900,1,01,N,
483,성문전자,014910,KR7014910004,0,2135,1152,1645,00001,1645,1,01,N,
484,성문전자우,014915,KR7014911002,0,8220,4440,6330,00001,6330,1,01,N,
485,인디에프,014990,KR7014990006,0,1363,735,1049,00001,1049,1,01,N,
486,이스타코,015020,KR7015020001,0,1105,595,850,00001,850,1,01,N,
487,대창단조,015230,KR7015230006,0,9040,4880,6960,00001,6960,1,01,N,
488,에이엔피,015260,KR7015260003,0,2155,1162,1659,00001,1659,1,01,N,
489,예스코홀딩스,015360,KR7015360001,0,42150,22750,32450,00001,32450,1,01,N,
490,쎌마테라퓨틱스,015540,KR7015540008,0,8330,4490,6410,00001,6410,1,01,N,
491,KIB플러그에너지,015590,KR7015590003,0,1136,612,874,00001,874,1,01,N,
492,한국전력,015760,KR7015760002,0,23300,12580,17960,00001,17960,1,01,N,
493,일진홀딩스,015860,KR7015860000,0,5460,2940,4200,00001,4200,1,01,N,
494,태경산업,015890,KR7015890007,0,9580,5160,7370,00001,7370,1,01,N,
495,대현,016090,KR7016090003,0,2735,1475,2105,00001,2105,1,01,N,
496,삼성증권,016360,KR7016360000,0,48600,26200,37400,00001,37400,1,01,N,
497,KG스틸,016380,KR7016380008,0,10980,5920,8450,00001,8450,1,01,N,
498,한세예스24홀딩스,016450,KR7016450009,0,5770,3110,4440,00001,4440,1,01,N,
499,환인제약,016580,KR7016580003,0,18230,9830,14030,00001,14030,1,01,N,
500,신대양제지,016590,KR7016590002,0,7180,3880,5530,00001,5530,1,01,N,
501,DB금융투자,016610,KR7016610008,0,5340,2880,4110,00001,4110,1,01,N,
502,대성홀딩스,016710,KR7016710006,0,16700,9000,12850,00001,12850,1,01,N,
503,두올,016740,KR7016740003,0,4315,2325,3320,00001,3320,1,01,N,
504,퍼시스,016800,KR7016800005,0,38850,20950,29900,00001,29900,1,01,N,
505,웅진,016880,KR7016880007,0,1582,852,1217,00001,1217,1,01,N,
506,광명전기,017040,KR7017040007,0,3395,1835,2615,00001,2615,1,01,N,
507,명문제약,017180,KR7017180001,0,3120,1680,2400,00001,2400,1,01,N,
508,우신시스템,017370,KR7017370008,0,12090,6510,9300,00001,9300,1,01,N,
509,서울가스,017390,KR7017390006,0,87700,47300,67500,00001,67500,1,01,N,
510,수산중공업,017550,KR7017550005,0,3170,1710,2440,00001,2440,1,01,N,
511,SK텔레콤,017670,KR7017670001,0,62000,33400,47700,00001,47700,1,01,N,
512,현대엘리베이,017800,KR7017800004,0,58000,31300,44650,00001,44650,1,01,N,
513,풀무원,017810,KR7017810003,0,14100,7600,10850,00001,10850,1,01,N,
514,광전자,017900,KR7017900002,0,3125,1685,2405,00001,2405,1,01,N,
515,E1,017940,KR7017940008,0,73500,39700,56600,00001,56600,1,01,N,
516,한국카본,017960,KR7017960006,0,18000,9700,13850,00001,13850,1,01,N,
517,애경산업,018250,KR7018250001,0,26550,14350,20450,00001,20450,1,01,N,
518,삼성에스디에스,018260,KR7018260000,0,186400,100400,143400,00001,143400,1,01,N,
519,조일알미늄,018470,KR7018470005,0,3510,1890,2700,00001,2700,1,01,N,
520,동원금속,018500,KR7018500009,0,2655,1435,2045,00001,2045,1,01,N,
521,SK가스,018670,KR7018670000,0,166100,89500,127800,00001,127800,1,01,N,
522,한온시스템,018880,KR7018880005,0,11880,6400,9140,00001,9140,1,01,N,
523,신풍제약,019170,KR7019170000,0,22500,12120,17310,00001,17310,1,01,N,
524,신풍제약우,019175,KR7019171008,0,36700,19800,28250,00001,28250,1,01,N,
525,티에이치엔,019180,KR7019180009,0,4250,2290,3270,00001,3270,1,01,N,
526,세아특수강,019440,KR7019440007,0,19420,10460,14940,00001,14940,1,01,N,
527,하이트론,019490,KR7019490002,0,3705,1,2470,00001,2470,1,01,N,
528,대교,019680,KR7019680008,0,3005,1625,2315,00001,2315,1,01,N,
529,대교우B,019685,KR7019681006,0,2200,1188,1696,00001,1696,1,01,N,
530,한섬,020000,KR7020000006,0,25600,13790,19700,00001,19700,1,01,N,
531,키다리스튜디오,020120,KR7020120002,0,7570,4090,5830,00001,5830,1,01,N,
532,롯데에너지머티리얼즈,020150,KR7020150009,0,63500,34250,48900,00001,48900,1,01,N,
533,아시아나항공,020560,KR7020560009,0,14350,7730,11040,00001,11040,1,01,N,
534,일진디스플,020760,KR7020760005,0,1423,767,1095,00001,1095,1,01,N,
535,서원,021050,KR7021050000,0,2195,1183,1690,00001,1690,1,01,N,
536,코웨이,021240,KR7021240007,0,55900,30150,43050,00001,43050,1,01,N,
537,세원정공,021820,KR7021820006,0,8810,4750,6780,00001,6780,1,01,N,
538,삼원강재,023000,KR7023000003,0,3950,2130,3040,00001,3040,1,01,N,
539,MH에탄올,023150,KR7023150006,0,8810,4750,6780,00001,6780,1,01,N,
540,한국종합기술,023350,KR7023350002,0,7950,4290,6120,00001,6120,1,01,N,
541,동남합성,023450,KR7023450000,0,43650,23550,33600,00001,33600,1,01,N,
542,롯데쇼핑,023530,KR7023530009,0,96400,52000,74200,00001,74200,1,01,N,
543,다우기술,023590,KR7023590003,0,23900,12900,18420,00001,18420,1,01,N,
544,인지컨트롤스,023800,KR7023800006,0,12580,6780,9680,00001,9680,1,01,N,
545,인팩,023810,KR7023810005,0,13130,7070,10100,00001,10100,1,01,N,
546,에쓰씨엔지니어링,023960,KR7023960008,0,2645,1425,2035,00001,2035,1,01,N,
547,WISCOM,024070,KR7024070005,0,3600,1940,2770,00001,2770,1,01,N,
548,디씨엠,024090,KR7024090003,0,15690,8450,12070,00001,12070,1,01,N,
549,기업은행,024110,KR7024110009,0,14110,7610,10860,00001,10860,1,01,N,
550,한국콜마홀딩스,024720,KR7024720005,0,19350,10430,14890,00001,14890,1,01,N,
551,대원화성,024890,KR7024890006,0,3065,1655,2360,00001,2360,1,01,N,
552,덕양산업,024900,KR7024900003,0,7700,4160,5930,00001,5930,1,01,N,
553,KPX케미칼,025000,KR7025000001,0,57900,31250,44600,00001,44600,1,01,N,
554,SJM홀딩스,025530,KR7025530007,0,5050,2725,3890,00001,3890,1,01,N,
555,한국단자,025540,KR7025540006,0,67900,36700,52300,00001,52300,1,01,N,
556,미래산업,025560,KR7025560004,0,6160,3320,4740,00001,4740,1,01,N,
557,제이준코스메틱,025620,KR7025620006,0,9650,5210,7430,00001,7430,1,01,N,
558,한솔홈데코,025750,KR7025750001,0,1244,670,957,00001,957,1,01,N,
559,이구산업,025820,KR7025820002,0,5740,3095,4420,00001,4420,1,01,N,
560,남해화학,025860,KR7025860008,0,9970,5370,7670,00001,7670,1,01,N,
561,한국주강,025890,KR7025890005,0,3455,1865,2660,00001,2660,1,01,N,
562,스틱인베스트먼트,026890,KR7026890004,0,9630,5190,7410,00001,7410,1,01,N,
563,부국철강,026940,KR7026940007,0,4410,2380,3395,00001,3395,1,01,N,
564,동서,026960,KR7026960005,0,23050,12440,17760,00001,17760,1,01,N,
565,BGF,027410,KR7027410000,0,4725,2545,3635,00001,3635,1,01,N,
566,마니커,027740,KR7027740000,0,1571,847,1209,00001,1209,1,01,N,
567,한국제지,027970,KR7027970003,0,1645,887,1266,00001,1266,1,01,N,
568,삼성엔지니어링,028050,KR7028050003,0,43450,23450,33450,00001,33450,1,01,N,
569,동아지질,028100,KR7028100006,0,15970,8610,12290,00001,12290,1,01,N,
570,삼성물산,028260,KR7028260008,0,139700,75300,107500,00001,107500,1,01,N,
571,삼성물산우B,02826K,KR702826K016,0,111200,60000,85600,00001,85600,1,01,N,
572,팬오션,028670,KR7028670008,0,5900,3180,4540,00001,4540,1,01,N,
573,케이씨,029460,KR7029460003,0,23350,12590,17980,00001,17980,1,01,N,
574,신도리코,029530,KR7029530003,0,42900,23100,33000,00001,33000,1,01,N,
575,삼성카드,029780,KR7029780004,0,39250,21150,30200,00001,30200,1,01,N,
576,제일기획,030000,KR7030000004,0,24400,13140,18770,00001,18770,1,01,N,
577,NICE평가정보,030190,KR7030190003,0,13180,7100,10140,00001,10140,1,01,N,
578,KT,030200,KR7030200000,0,42350,22850,32600,00001,32600,1,01,N,
579,다올투자증권,030210,KR7030210009,0,5540,2990,4265,00001,4265,1,01,N,
580,교보증권,030610,KR7030610000,0,6530,3530,5030,00001,5030,1,01,N,
581,동원수산,030720,KR7030720007,0,10980,5920,8450,00001,8450,1,01,N,
582,비케이탑스,030790,KR7030790000,0,1175,633,904,00001,904,1,01,N,
583,신세계인터내셔날,031430,KR7031430002,0,24200,13040,18620,00001,18620,1,01,N,
584,신세계푸드,031440,KR7031440001,0,51400,27700,39550,00001,39550,1,01,N,
585,콤텍시스템,031820,KR7031820004,0,1021,551,786,00001,786,1,01,N,
586,롯데관광개발,032350,KR7032350001,0,20400,10990,15700,00001,15700,1,01,N,
587,황금에스티,032560,KR7032560005,0,10300,5560,7930,00001,7930,1,01,N,
588,LG유플러스,032640,KR7032640005,0,13680,7380,10530,00001,10530,1,01,N,
589,삼성생명,032830,KR7032830002,0,88100,47500,67800,00001,67800,1,01,N,
590,KH 필룩스,033180,KR7033180001,0,574,310,442,00001,442,1,01,N,
591,자화전자,033240,KR7033240003,0,34950,18850,26900,00001,26900,1,01,N,
592,체시스,033250,KR7033250002,0,1261,679,970,00001,970,1,01,N,
593,유나이티드제약,033270,KR7033270000,0,34750,18750,26750,00001,26750,1,01,N,
594,세종공업,033530,KR7033530007,0,8690,4690,6690,00001,6690,1,01,N,
595,KT&G,033780,KR7033780008,0,112900,60900,86900,00001,86900,1,01,N,
596,무학,033920,KR7033920000,0,7520,4060,5790,00001,5790,1,01,N,
597,두산에너빌리티,034020,KR7034020008,0,22300,12040,17190,00001,17190,1,01,N,
598,SBS,034120,KR7034120006,0,35750,19250,27500,00001,27500,1,01,N,
599,LG디스플레이,034220,KR7034220004,0,18070,9730,13900,00001,13900,1,01,N,
600,신세계건설,034300,KR7034300004,0,20050,10810,15440,00001,15440,1,01,N,
601,NICE,034310,KR7034310003,0,17700,9540,13620,00001,13620,1,01,N,
602,인천도시가스,034590,KR7034590000,0,33300,18000,25650,00001,25650,1,01,N,
603,SK,034730,KR7034730002,0,195900,105500,150700,00001,150700,1,01,N,
604,SK우,03473K,KR703473K016,0,173900,93700,133800,00001,133800,1,01,N,
605,한국토지신탁,034830,KR7034830000,0,1610,868,1239,00001,1239,1,01,N,
606,HS애드,035000,KR7035000009,0,7760,4180,5970,00001,5970,1,01,N,
607,백산,035150,KR7035150002,0,10540,5680,8110,00001,8110,1,01,N,
608,강원랜드,035250,KR7035250000,0,20400,11000,15710,00001,15710,1,01,N,
609,NAVER,035420,KR7035420009,0,274500,148500,211500,00001,211500,1,01,N,
610,신세계 I&C,035510,KR7035510007,0,17570,9470,13520,00001,13520,1,01,N,
611,카카오,035720,KR7035720002,0,63800,34400,49100,00001,49100,1,01,N,
612,콘텐트리중앙,036420,KR7036420008,0,20400,11020,15730,00001,15730,1,01,N,
613,한국가스공사,036460,KR7036460004,0,32500,17500,25000,00001,25000,1,01,N,
614,SNT홀딩스,036530,KR7036530004,0,20500,11050,15780,00001,15780,1,01,N,
615,엔씨소프트,036570,KR7036570000,0,330000,178000,254000,00001,254000,1,01,N,
616,팜스코,036580,KR7036580009,0,4705,2535,3620,00001,3620,1,01,N,
617,YG PLUS,037270,KR7037270006,0,7330,3950,5640,00001,5640,1,01,N,
618,LG헬로비전,037560,KR7037560000,0,5230,2825,4030,00001,4030,1,01,N,
619,광주신세계,037710,KR7037710001,0,39550,21350,30450,00001,30450,1,01,N,
620,하나투어,039130,KR7039130000,0,63100,34050,48600,00001,48600,1,01,N,
621,키움증권,039490,KR7039490008,0,133700,72100,102900,00001,102900,1,01,N,
622,HDC랩스,039570,KR7039570007,0,10140,5460,7800,00001,7800,1,01,N,
623,상신브레이크,041650,KR7041650003,0,4575,2465,3520,00001,3520,1,01,N,
624,한화오션,042660,KR7042660001,0,46900,25300,36100,00001,36100,1,01,N,
625,HD현대인프라코어,042670,KR7042670000,0,13520,7280,10400,00001,10400,1,01,N,
626,한미반도체,042700,KR7042700005,0,75600,40800,58200,00001,58200,1,01,N,
627,주연테크,044380,KR7044380004,0,821,443,632,00001,632,1,01,N,
628,KSS해운,044450,KR7044450005,0,10410,5610,8010,00001,8010,1,01,N,
629,코스맥스비티아이,044820,KR7044820009,0,14140,7620,10880,00001,10880,1,01,N,
630,대우건설,047040,KR7047040001,0,5920,3190,4555,00001,4555,1,01,N,
631,포스코인터내셔널,047050,KR7047050000,0,105800,57000,81400,00001,81400,1,01,N,
632,유니온머티리얼,047400,KR7047400007,0,4305,2325,3315,00001,3315,1,01,N,
633,한국항공우주,047810,KR7047810007,0,64600,34850,49750,00001,49750,1,01,N,
634,동원F&B,049770,KR7049770001,0,39700,21400,30550,00001,30550,1,01,N,
635,우진플라임,049800,KR7049800006,0,4695,2535,3615,00001,3615,1,01,N,
636,한전KPS,051600,KR7051600005,0,43000,23200,33100,00001,33100,1,01,N,
637,진양화학,051630,KR7051630002,0,4255,2295,3275,00001,3275,1,01,N,
638,LG생활건강,051900,KR7051900009,0,624000,336500,480500,00001,480500,1,01,N,
639,LG생활건강우,051905,KR7051901007,0,256000,137900,197000,00001,197000,1,01,N,
640,LG화학,051910,KR7051910008,0,761000,411000,586000,00001,586000,1,01,N,
641,LG화학우,051915,KR7051911006,0,446500,240500,343500,00001,343500,1,01,N,
642,한전기술,052690,KR7052690005,0,84100,45300,64700,00001,64700,1,01,N,
643,스카이라이프,053210,KR7053210001,0,8260,4460,6360,00001,6360,1,01,N,
644,한미글로벌,053690,KR7053690004,0,37300,20100,28700,00001,28700,1,01,N,
645,테이팩스,055490,KR7055490007,0,50600,27300,38950,00001,38950,1,01,N,
646,신한지주,055550,KR7055550008,0,46400,25000,35700,00001,35700,1,01,N,
647,현대홈쇼핑,057050,KR7057050007,0,56900,30700,43800,00001,43800,1,01,N,
648,포스코스틸리온,058430,KR7058430000,0,77000,41600,59300,00001,59300,1,01,N,
649,세아홀딩스,058650,KR7058650003,0,142800,77000,109900,00001,109900,1,01,N,
650,다스코,058730,KR7058730003,0,6270,3385,4830,00001,4830,1,01,N,
651,KTcs,058850,KR7058850009,0,4290,2310,3300,00001,3300,1,01,N,
652,KTis,058860,KR7058860008,0,4145,2235,3190,00001,3190,1,01,N,
653,HL홀딩스,060980,KR7060980000,0,46450,25050,35750,00001,35750,1,01,N,
654,종근당바이오,063160,KR7063160006,0,28700,15500,22100,00001,22100,1,01,N,
655,현대로템,064350,KR7064350002,0,40150,21650,30900,00001,30900,1,01,N,
656,SNT모티브,064960,KR7064960008,0,62900,33900,48400,00001,48400,1,01,N,
657,LG전자,066570,KR7066570003,0,133200,71800,102500,00001,102500,1,01,N,
658,LG전자우,066575,KR7066571001,0,62000,33450,47750,00001,47750,1,01,N,
