,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
329,AK홀딩스,006840,KR7006840003,0,24300,13090,18700,00001,18700,1,01,N,
330,신송홀딩스,006880,KR7006880009,0,10070,5430,7750,00001,7750,1,01,N,
331,태경케미컬,006890,KR7006890008,0,16490,8890,12690,00001,12690,1,01,N,
332,우성,006980,KR7006980007,0,28400,15300,21850,00001,21850,1,01,N,
333,GS리테일,007070,KR7007070006,0,30850,16650,23750,00001,23750,1,01,N,
334,일신석재,007110,KR7007110000,0,1453,783,1118,00001,1118,1,01,N,
335,미래아이앤지,007120,KR7007120009,0,1736,936,1336,00001,1336,1,01,N,
336,사조산업,007160,KR7007160005,0,52100,28100,40100,00001,40100,1,01,N,
337,벽산,007210,KR7007210008,0,5160,2780,3970,00001,3970,1,01,N,
338,한국특강,007280,KR7007280001,0,2555,1377,1966,00001,1966,1,01,N,
339,오뚜기,007310,KR7007310006,0,474500,255500,365000,00001,365000,1,01,N,
340,DN오토모티브,007340,KR7007340003,0,112800,60800,86800,00001,86800,1,01,N,
341,에이프로젠,007460,KR7007460009,0,2440,1316,1880,00001,1880,1,01,N,
342,샘표,007540,KR7007540008,0,67800,36600,52200,00001,52200,1,01,N,
343,일양약품,007570,KR7007570005,0,20700,11160,15930,00001,15930,1,01,N,
344,일양약품우,007575,KR7007571003,0,19960,10760,15360,00001,15360,1,01,N,
345,동방아그로,007590,KR7007590003,0,8280,4460,6370,00001,6370,1,01,N,
346,선도전기,007610,KR7007610009,0,3900,2100,3000,00001,3000,1,01,N,
347,이수페타시스,007660,KR7007660004,0,43800,23600,33700,00001,33700,1,01,N,
348,국도화학,007690,KR7007690001,0,72400,39000,55700,00001,55700,1,01,N,
349,F&F홀딩스,007700,KR7007700008,0,21800,11740,16770,00001,16770,1,01,N,
350,코리아써키트,007810,KR7007810005,0,21950,11830,16900,00001,16900,1,01,N,
351,코리아써우,007815,KR7007811003,0,8520,4600,6560,00001,6560,1,01,N,
352,코리아써키트2우B,00781K,KR700781K015,0,9670,5210,7440,00001,7440,1,01,N,
353,서연,007860,KR7007860000,0,9690,5230,7460,00001,7460,1,01,N,
354,태평양물산,007980,KR7007980006,0,2955,1595,2275,00001,2275,1,01,N,
355,사조동아원,008040,KR7008040008,0,1341,723,1032,00001,1032,1,01,N,
356,대덕,008060,KR7008060006,0,8480,4580,6530,00001,6530,1,01,N,
357,대덕1우,00806K,KR700806K010,0,11760,6340,9050,00001,9050,1,01,N,
358,대동전자,008110,KR7008110009,0,9840,5300,7570,00001,7570,1,01,N,
359,이건산업,008250,KR7008250003,0,8970,4830,6900,00001,6900,1,01,N,
360,NI스틸,008260,KR7008260002,0,8330,4490,6410,00001,6410,1,01,N,
361,남선알미늄,008350,KR7008350001,0,3305,1785,2545,00001,2545,1,01,N,
362,남선알미우,008355,KR7008351009,0,30250,16350,23300,00001,23300,1,01,N,
363,문배철강,008420,KR7008420002,0,4175,2255,3215,00001,3215,1,01,N,
364,서흥,008490,KR7008490005,0,40350,21750,31050,00001,31050,1,01,N,
365,일정실업,008500,KR7008500001,0,16770,9030,12900,00001,12900,1,01,N,
366,윌비스,008600,KR7008600009,0,715,385,550,00001,550,1,01,N,
367,아남전자,008700,KR7008700007,0,2655,1435,2045,00001,2045,1,01,N,
368,율촌화학,008730,KR7008730004,0,41500,22400,31950,00001,31950,1,01,N,
369,호텔신라,008770,KR7008770000,0,114900,61900,88400,00001,88400,1,01,N,
370,호텔신라우,008775,KR7008771008,0,69000,37200,53100,00001,53100,1,01,N,
371,금비,008870,KR7008870008,0,125100,67500,96300,00001,96300,1,01,N,
372,한미사이언스,008930,KR7008930000,0,41950,22650,32300,00001,32300,1,01,N,
373,동양철관,008970,KR7008970006,0,1157,623,890,00001,890,1,01,N,
374,KCTC,009070,KR7009070004,0,5260,2835,4050,00001,4050,1,01,N,
375,경인전자,009140,KR7009140005,0,29800,16100,22950,00001,22950,1,01,N,
376,삼성전기,009150,KR7009150004,0,188200,101400,144800,00001,144800,1,01,N,
377,삼성전기우,009155,KR7009151002,0,90200,48600,69400,00001,69400,1,01,N,
378,SIMPAC,009160,KR7009160003,0,5730,3090,4410,00001,4410,1,01,N,
379,한솔로지스틱스,009180,KR7009180001,0,3200,1730,2465,00001,2465,1,01,N,
380,대양금속,009190,KR7009190000,0,4550,2450,3500,00001,3500,1,01,N,
381,무림페이퍼,009200,KR7009200007,0,2995,1615,2305,00001,2305,1,01,N,
382,한샘,009240,KR7009240003,0,74400,40200,57300,00001,57300,1,01,N,
383,신원,009270,KR7009270000,0,1688,910,1299,00001,1299,1,01,N,
384,광동제약,009290,KR7009290008,0,8240,4440,6340,00001,6340,1,01,N,
385,참엔지니어링,009310,KR7009310004,0,704,380,542,00001,542,1,01,N,
386,대우부품,009320,KR7009320003,0,2015,1086,1551,00001,1551,1,01,N,
387,태영건설,009410,KR7009410002,0,5090,2745,3920,00001,3920,1,01,N,
388,태영건설우,009415,KR7009411000,0,7820,4220,6020,00001,6020,1,01,N,
389,한올바이오파마,009420,KR7009420001,0,29350,15850,22600,00001,22600,1,01,N,
390,KC그린홀딩스,009440,KR7009440009,0,4295,2315,3305,00001,3305,1,01,N,
391,경동나비엔,009450,KR7009450008,0,65000,35000,50000,00001,50000,1,01,N,
392,한창제지,009460,KR7009460007,0,1294,698,996,00001,996,1,01,N,
393,삼화전기,009470,KR7009470006,0,23450,12630,18040,00001,18040,1,01,N,
394,HD한국조선해양,009540,KR7009540006,0,156100,84100,120100,00001,120100,1,01,N,
395,무림P&P,009580,KR7009580002,0,4300,2320,3310,00001,3310,1,01,N,
396,모토닉,009680,KR7009680000,0,11710,6310,9010,00001,9010,1,01,N,
397,삼정펄프,009770,KR7009770009,0,32800,17700,25250,00001,25250,1,01,N,
398,플레이그램,009810,KR7009810003,0,755,407,581,00001,581,1,01,N,
399,한화솔루션,009830,KR7009830001,0,46600,25100,35850,00001,35850,1,01,N,
400,한화솔루션우,009835,KR7009831009,0,34900,18800,26850,00001,26850,1,01,N,
401,명신산업,009900,KR7009900002,0,26700,14400,20550,00001,20550,1,01,N,
402,영원무역홀딩스,009970,KR7009970005,0,95500,51500,73500,00001,73500,1,01,N,
403,한국내화,010040,KR7010040004,0,4185,2255,3220,00001,3220,1,01,N,
404,OCI홀딩스,010060,KR7010060002,0,118500,63900,91200,00001,91200,1,01,N,
405,한국무브넥스,010100,KR7010100006,0,6010,3245,4630,00001,4630,1,01,N,
406,LS ELECTRIC,010120,KR7010120004,0,125000,67400,96200,00001,96200,1,01,N,
407,고려아연,010130,KR7010130003,0,705000,381000,543000,00001,543000,1,01,N,
408,삼성중공업,010140,KR7010140002,0,10800,5820,8310,00001,8310,1,01,N,
409,우진아이엔에스,010400,KR7010400000,0,6860,3700,5280,00001,5280,1,01,N,
410,한솔PNS,010420,KR7010420008,0,1829,985,1407,00001,1407,1,01,N,
411,에스엠벡셀,010580,KR7010580009,0,2540,1370,1957,00001,1957,1,01,N,
412,웰바이오텍,010600,KR7010600005,0,4320,2330,3325,00001,3325,1,01,N,
413,현대미포조선,010620,KR7010620003,0,113300,61100,87200,00001,87200,1,01,N,
414,진양폴리,010640,KR7010640001,0,7200,3880,5540,00001,5540,1,01,N,
415,화천기계,010660,KR7010660009,0,5280,2850,4065,00001,4065,1,01,N,
416,화신,010690,KR7010690006,0,16360,8820,12590,00001,12590,1,01,N,
417,평화홀딩스,010770,KR7010770006,0,4110,2220,3165,00001,3165,1,01,N,
418,아이에스동서,010780,KR7010780005,0,41200,22200,31700,00001,31700,1,01,N,
419,퍼스텍,010820,KR7010820009,0,4715,2545,3630,00001,3630,1,01,N,
420,S-Oil,010950,KR7010950004,0,99900,53900,76900,00001,76900,1,01,N,
421,S-Oil우,010955,KR7010951002,0,67700,36500,52100,00001,52100,1,01,N,
422,삼호개발,010960,KR7010960003,0,4485,2415,3450,00001,3450,1,01,N,
423,진원생명과학,011000,KR7011000007,0,4945,2665,3805,00001,3805,1,01,N,
424,LG이노텍,011070,KR7011070000,0,353500,190500,272000,00001,272000,1,01,N,
425,에넥스,011090,KR7011090008,0,816,440,628,00001,628,1,01,N,
426,CJ씨푸드,011150,KR7011150000,0,4280,2310,3295,00001,3295,1,01,N,
427,CJ씨푸드1우,011155,KR7011151008,0,25450,13710,19580,00001,19580,1,01,N,
428,롯데케미칼,011170,KR7011170008,0,180400,97200,138800,00001,138800,1,01,N,
429,HMM,011200,KR7011200003,0,21700,11720,16730,00001,16730,1,01,N,
430,현대위아,011210,KR7011210002,0,73800,39800,56800,00001,56800,1,01,N,
431,삼화전자,011230,KR7011230000,0,7890,4250,6070,00001,6070,1,01,N,
432,태림포장,011280,KR7011280005,0,3300,1780,2540,00001,2540,1,01,N,
433,성안,011300,KR7011300001,0,2950,1590,2270,00001,2270,1,01,N,
434,유니켐,011330,KR7011330008,0,3080,1660,2370,00001,2370,1,01,N,
435,부산산업,011390,KR7011390002,0,88200,47600,67900,00001,67900,1,01,N,
436,갤럭시아에스엠,011420,KR7011420007,0,2575,1387,1981,00001,1981,1,01,N,
437,한농화성,011500,KR7011500006,0,20050,10830,15460,00001,15460,1,01,N,
438,와이투솔루션,011690,KR7011690005,0,1157,623,890,00001,890,1,01,N,
439,한신기계,011700,KR7011700002,0,6810,3670,5240,00001,5240,1,01,N,
440,현대코퍼레이션,011760,KR7011760006,0,25100,13540,19330,00001,19330,1,01,N,
441,금호석유,011780,KR7011780004,0,169700,91500,130600,00001,130600,1,01,N,
442,금호석유우,011785,KR7011781002,0,83200,44800,64000,00001,64000,1,01,N,
443,SKC,011790,KR7011790003,0,119200,64200,91700,00001,91700,1,01,N,
444,STX,011810,KR7011810009,0,47100,25400,36250,00001,36250,1,01,N,
445,신성이엔지,011930,KR7011930005,0,3575,1925,2750,00001,2750,1,01,N,
446,DB,012030,KR7012030003,0,2280,1229,1755,00001,1755,1,01,N,
447,영흥,012160,KR7012160008,0,874,472,673,00001,673,1,01,N,
448,아센디오,012170,KR7012170007,0,1092,588,840,00001,840,1,01,N,
449,계양전기,012200,KR7012200002,0,2625,1415,2020,00001,2020,1,01,N,
450,계양전기우,012205,KR7012201000,0,5330,2870,4100,00001,4100,1,01,N,
451,영화금속,012280,KR7012280004,0,1196,644,920,00001,920,1,01,N,
452,경동인베스트,012320,KR7012320008,0,104900,56500,80700,00001,80700,1,01,N,
453,현대모비스,012330,KR7012330007,0,308000,166000,237000,00001,237000,1,01,N,
454,한화에어로스페이스,012450,KR7012450003,0,149100,80300,114700,00001,114700,1,01,N,
455,더존비즈온,012510,KR7012510004,0,41900,22600,32250,00001,32250,1,01,N,
456,청호ICT,012600,KR7012600003,0,3235,1745,2490,00001,2490,1,01,N,
457,경인양행,012610,KR7012610002,0,5530,2985,4260,00001,4260,1,01,N,
458,HDC,012630,KR7012630000,0,7900,4260,6080,00001,6080,1,01,N,
459,모나리자,012690,KR7012690004,0,3515,1895,2705,00001,2705,1,01,N,
460,에스원,012750,KR7012750006,0,72000,38800,55400,00001,55400,1,01,N,
461,대창,012800,KR7012800009,0,2150,1158,1654,00001,1654,1,01,N,
462,세우글로벌,013000,KR7013000005,0,1807,973,1390,00001,1390,1,01,N,
463,일성건설,013360,KR7013360003,0,2220,1197,1710,00001,1710,1,01,N,
464,화승코퍼레이션,013520,KR7013520002,0,2165,1167,1666,00001,1666,1,01,N,
465,디와이,013570,KR7013570007,0,9780,5280,7530,00001,7530,1,01,N,
466,계룡건설,013580,KR7013580006,0,19480,10500,14990,00001,14990,1,01,N,
467,까뮤이앤씨,013700,KR7013700000,0,2180,1174,1677,00001,1677,1,01,N,
468,지엠비코리아,013870,KR7013870001,0,6010,3245,4630,00001,4630,1,01,N,
469,지누스,013890,KR7013890009,0,33050,17850,25450,00001,25450,1,01,N,
470,한익스프레스,014130,KR7014130009,0,7600,4100,5850,00001,5850,1,01,N,
471,대영포장,014160,KR7014160006,0,1575,849,1212,00001,1212,1,01,N,
472,금강공업,014280,KR7014280002,0,8190,4410,6300,00001,6300,1,01,N,
473,금강공업우,014285,KR7014281000,0,13290,7170,10230,00001,10230,1,01,N,
474,영보화학,014440,KR7014440002,0,4620,2490,3555,00001,3555,1,01,N,
475,극동유화,014530,KR7014530000,0,5870,3165,4520,00001,4520,1,01,N,
476,태경비케이,014580,KR7014580005,0,9380,5060,7220,00001,7220,1,01,N,
477,한솔케미칼,014680,KR7014680003,0,222000,119700,170900,00001,170900,1,01,N,
478,사조씨푸드,014710,KR7014710008,0,5580,3010,4295,00001,4295,1,01,N,
479,HL D&I,014790,KR7014790000,0,3000,1620,2310,00001,2310,1,01,N,
480,동원시스템즈,014820,KR7014820005,0,45100,24300,34700,00001,34700,1,01,N,
481,동원시스템즈우,014825,KR7014821003,0,29300,15800,22550,00001,22550,1,01,N,
482,유니드,014830,KR7014830004,0,77700,41900,59800,00001,59800,1,01,N,
483,성문전자,014910,KR7014910004,0,2115,1141,1630,00001,1630,1,01,N,
484,성문전자우,014915,KR7014911002,0,8130,4390,6260,00001,6260,1,01,N,
485,인디에프,014990,KR7014990006,0,1323,713,1018,00001,1018,1,01,N,
486,이스타코,015020,KR7015020001,0,1080,582,831,00001,831,1,01,N,
487,대창단조,015230,KR7015230006,0,8820,4760,6790,00001,6790,1,01,N,
488,에이엔피,015260,KR7015260003,0,2180,1176,1679,00001,1679,1,01,N,
489,예스코홀딩스,015360,KR7015360001,0,41900,22600,32250,00001,32250,1,01,N,
490,쎌마테라퓨틱스,015540,KR7015540008,0,8330,4490,6410,00001,6410,1,01,N,
491,KIB플러그에너지,015590,KR7015590003,0,1160,626,893,00001,893,1,01,N,
492,한국전력,015760,KR7015760002,0,23200,12510,17860,00001,17860,1,01,N,
493,일진홀딩스,015860,KR7015860000,0,5380,2900,4140,00001,4140,1,01,N,
494,태경산업,015890,KR7015890007,0,9560,5160,7360,00001,7360,1,01,N,
495,대현,016090,KR7016090003,0,2740,1480,2110,00001,2110,1,01,N,
496,삼성증권,016360,KR7016360000,0,48100,25900,37000,00001,37000,1,01,N,
497,KG스틸,016380,KR7016380008,0,11100,5980,8540,00001,8540,1,01,N,
498,한세예스24홀딩스,016450,KR7016450009,0,5940,3205,4575,00001,4575,1,01,N,
499,환인제약,016580,KR7016580003,0,18040,9720,13880,00001,13880,1,01,N,
500,신대양제지,016590,KR7016590002,0,7330,3950,5640,00001,5640,1,01,N,
501,DB금융투자,016610,KR7016610008,0,5290,2850,4070,00001,4070,1,01,N,
502,대성홀딩스,016710,KR7016710006,0,16620,8960,12790,00001,12790,1,01,N,
503,두올,016740,KR7016740003,0,4235,2285,3260,00001,3260,1,01,N,
504,퍼시스,016800,KR7016800005,0,38800,20900,29850,00001,29850,1,01,N,
505,웅진,016880,KR7016880007,0,1563,843,1203,00001,1203,1,01,N,
506,광명전기,017040,KR7017040007,0,3370,1820,2595,00001,2595,1,01,N,
507,명문제약,017180,KR7017180001,0,3055,1645,2350,00001,2350,1,01,N,
508,우신시스템,017370,KR7017370008,0,12360,6660,9510,00001,9510,1,01,N,
509,서울가스,017390,KR7017390006,0,87100,46900,67000,00001,67000,1,01,N,
510,수산중공업,017550,KR7017550005,0,3135,1695,2415,00001,2415,1,01,N,
511,SK텔레콤,017670,KR7017670001,0,62400,33600,48000,00001,48000,1,01,N,
512,현대엘리베이,017800,KR7017800004,0,57100,30800,43950,00001,43950,1,01,N,
513,풀무원,017810,KR7017810003,0,13720,7400,10560,00001,10560,1,01,N,
514,광전자,017900,KR7017900002,0,3110,1680,2395,00001,2395,1,01,N,
515,E1,017940,KR7017940008,0,73300,39500,56400,00001,56400,1,01,N,
516,한국카본,017960,KR7017960006,0,17770,9570,13670,00001,13670,1,01,N,
517,애경산업,018250,KR7018250001,0,26950,14550,20750,00001,20750,1,01,N,
518,삼성에스디에스,018260,KR7018260000,0,187300,100900,144100,00001,144100,1,01,N,
519,조일알미늄,018470,KR7018470005,0,3545,1915,2730,00001,2730,1,01,N,
520,동원금속,018500,KR7018500009,0,2680,1450,2065,00001,2065,1,01,N,
521,SK가스,018670,KR7018670000,0,165200,89000,127100,00001,127100,1,01,N,
522,한온시스템,018880,KR7018880005,0,11830,6370,9100,00001,9100,1,01,N,
523,신풍제약,019170,KR7019170000,0,22550,12170,17380,00001,17380,1,01,N,
524,신풍제약우,019175,KR7019171008,0,36700,19800,28250,00001,28250,1,01,N,
525,티에이치엔,019180,KR7019180009,0,4275,2305,3290,00001,3290,1,01,N,
526,세아특수강,019440,KR7019440007,0,19530,10530,15030,00001,15030,1,01,N,
527,하이트론,019490,KR7019490002,0,3705,1,2470,00001,2470,1,01,N,
528,대교,019680,KR7019680008,0,3055,1645,2350,00001,2350,1,01,N,
529,대교우B,019685,KR7019681006,0,2195,1184,1691,00001,1691,1,01,N,
530,한섬,020000,KR7020000006,0,25050,13510,19300,00001,19300,1,01,N,
531,키다리스튜디오,020120,KR7020120002,0,7540,4060,5800,00001,5800,1,01,N,
532,롯데에너지머티리얼즈,020150,KR7020150009,0,62700,33850,48300,00001,48300,1,01,N,
533,아시아나항공,020560,KR7020560009,0,14370,7750,11060,00001,11060,1,01,N,
534,일진디스플,020760,KR7020760005,0,1393,751,1072,00001,1072,1,01,N,
535,서원,021050,KR7021050000,0,2265,1223,1746,00001,1746,1,01,N,
536,코웨이,021240,KR7021240007,0,55100,29700,42400,00001,42400,1,01,N,
537,세원정공,021820,KR7021820006,0,8720,4700,6710,00001,6710,1,01,N,
538,삼원강재,023000,KR7023000003,0,4000,2160,3080,00001,3080,1,01,N,
539,MH에탄올,023150,KR7023150006,0,8890,4790,6840,00001,6840,1,01,N,
540,한국종합기술,023350,KR7023350002,0,7820,4220,6020,00001,6020,1,01,N,
541,동남합성,023450,KR7023450000,0,43650,23550,33600,00001,33600,1,01,N,
542,롯데쇼핑,023530,KR7023530009,0,95600,51600,73600,00001,73600,1,01,N,
543,다우기술,023590,KR7023590003,0,23550,12700,18140,00001,18140,1,01,N,
544,인지컨트롤스,023800,KR7023800006,0,13580,7320,10450,00001,10450,1,01,N,
545,인팩,023810,KR7023810005,0,12870,6930,9900,00001,9900,1,01,N,
546,에쓰씨엔지니어링,023960,KR7023960008,0,2615,1415,2015,00001,2015,1,01,N,
547,WISCOM,024070,KR7024070005,0,3600,1940,2770,00001,2770,1,01,N,
548,디씨엠,024090,KR7024090003,0,15600,8400,12000,00001,12000,1,01,N,
549,기업은행,024110,KR7024110009,0,14110,7610,10860,00001,10860,1,01,N,
550,한국콜마홀딩스,024720,KR7024720005,0,18850,10150,14500,00001,14500,1,01,N,
551,대원화성,024890,KR7024890006,0,3040,1640,2340,00001,2340,1,01,N,
552,덕양산업,024900,KR7024900003,0,7630,4110,5870,00001,5870,1,01,N,
553,KPX케미칼,025000,KR7025000001,0,57300,30900,44100,00001,44100,1,01,N,
554,SJM홀딩스,025530,KR7025530007,0,4940,2660,3800,00001,3800,1,01,N,
555,한국단자,025540,KR7025540006,0,67600,36400,52000,00001,52000,1,01,N,
556,미래산업,025560,KR7025560004,0,6000,3235,4620,00001,4620,1,01,N,
557,제이준코스메틱,025620,KR7025620006,0,9640,5200,7420,00001,7420,1,01,N,
558,한솔홈데코,025750,KR7025750001,0,1228,662,945,00001,945,1,01,N,
559,이구산업,025820,KR7025820002,0,5800,3130,4465,00001,4465,1,01,N,
560,남해화학,025860,KR7025860008,0,9840,5300,7570,00001,7570,1,01,N,
561,한국주강,025890,KR7025890005,0,3545,1915,2730,00001,2730,1,01,N,
562,스틱인베스트먼트,026890,KR7026890004,0,9560,5160,7360,00001,7360,1,01,N,
563,부국철강,026940,KR7026940007,0,4465,2405,3435,00001,3435,1,01,N,
564,동서,026960,KR7026960005,0,22600,12180,17400,00001,17400,1,01,N,
565,BGF,027410,KR7027410000,0,4760,2570,3665,00001,3665,1,01,N,
566,마니커,027740,KR7027740000,0,1550,836,1193,00001,1193,1,01,N,
567,한국제지,027970,KR7027970003,0,1717,925,1321,00001,1321,1,01,N,
568,삼성엔지니어링,028050,KR7028050003,0,42900,23100,33000,00001,33000,1,01,N,
569,동아지질,028100,KR7028100006,0,15970,8610,12290,00001,12290,1,01,N,
570,삼성물산,028260,KR7028260008,0,138700,74700,106700,00001,106700,1,01,N,
571,삼성물산우B,02826K,KR702826K016,0,110700,59700,85200,00001,85200,1,01,N,
572,팬오션,028670,KR7028670008,0,5760,3105,4435,00001,4435,1,01,N,
573,케이씨,029460,KR7029460003,0,23100,12460,17790,00001,17790,1,01,N,
574,신도리코,029530,KR7029530003,0,42300,22800,32550,00001,32550,1,01,N,
575,삼성카드,029780,KR7029780004,0,38850,20950,29900,00001,29900,1,01,N,
576,제일기획,030000,KR7030000004,0,24250,13080,18680,00001,18680,1,01,N,
577,NICE평가정보,030190,KR7030190003,0,12940,6980,9960,00001,9960,1,01,N,
578,KT,030200,KR7030200000,0,42150,22750,32450,00001,32450,1,01,N,
579,다올투자증권,030210,KR7030210009,0,5540,2990,4265,00001,4265,1,01,N,
580,교보증권,030610,KR7030610000,0,6510,3510,5010,00001,5010,1,01,N,
581,동원수산,030720,KR7030720007,0,10980,5920,8450,00001,8450,1,01,N,
582,비케이탑스,030790,KR7030790000,0,1175,633,904,00001,904,1,01,N,
583,신세계인터내셔날,031430,KR7031430002,0,23850,12870,18380,00001,18380,1,01,N,
584,신세계푸드,031440,KR7031440001,0,51600,27850,39750,00001,39750,1,01,N,
585,콤텍시스템,031820,KR7031820004,0,1020,550,785,00001,785,1,01,N,
586,롯데관광개발,032350,KR7032350001,0,19950,10750,15350,00001,15350,1,01,N,
587,황금에스티,032560,KR7032560005,0,10250,5530,7890,00001,7890,1,01,N,
588,LG유플러스,032640,KR7032640005,0,13570,7310,10440,00001,10440,1,01,N,
589,삼성생명,032830,KR7032830002,0,88200,47600,67900,00001,67900,1,01,N,
590,KH 필룩스,033180,KR7033180001,0,574,310,442,00001,442,1,01,N,
591,자화전자,033240,KR7033240003,0,36050,19450,27750,00001,27750,1,01,N,
592,체시스,033250,KR7033250002,0,1639,883,1261,00001,1261,1,01,N,
593,유나이티드제약,033270,KR7033270000,0,34600,18700,26650,00001,26650,1,01,N,
594,세종공업,033530,KR7033530007,0,8590,4630,6610,00001,6610,1,01,N,
595,KT&G,033780,KR7033780008,0,113300,61100,87200,00001,87200,1,01,N,
596,무학,033920,KR7033920000,0,7470,4030,5750,00001,5750,1,01,N,
597,두산에너빌리티,034020,KR7034020008,0,22050,11880,16970,00001,16970,1,01,N,
598,SBS,034120,KR7034120006,0,36250,19550,27900,00001,27900,1,01,N,
599,LG디스플레이,034220,KR7034220004,0,18090,9750,13920,00001,13920,1,01,N,
600,신세계건설,034300,KR7034300004,0,20800,11210,16010,00001,16010,1,01,N,
601,NICE,034310,KR7034310003,0,17770,9570,13670,00001,13670,1,01,N,
602,인천도시가스,034590,KR7034590000,0,33450,18050,25750,00001,25750,1,01,N,
603,SK,034730,KR7034730002,0,194000,104600,149300,00001,149300,1,01,N,
604,SK우,03473K,KR703473K016,0,173900,93700,133800,00001,133800,1,01,N,
605,한국토지신탁,034830,KR7034830000,0,1606,866,1236,00001,1236,1,01,N,
606,HS애드,035000,KR7035000009,0,7770,4190,5980,00001,5980,1,01,N,
607,백산,035150,KR7035150002,0,10630,5730,8180,00001,8180,1,01,N,
608,강원랜드,035250,KR7035250000,0,20300,10960,15650,00001,15650,1,01,N,
609,NAVER,035420,KR7035420009,0,275500,148500,212000,00001,212000,1,01,N,
610,신세계 I&C,035510,KR7035510007,0,17210,9270,13240,00001,13240,1,01,N,
611,카카오,035720,KR7035720002,0,63500,34250,48900,00001,48900,1,01,N,
612,콘텐트리중앙,036420,KR7036420008,0,20650,11130,15900,00001,15900,1,01,N,
613,한국가스공사,036460,KR7036460004,0,32500,17500,25000,00001,25000,1,01,N,
614,SNT홀딩스,036530,KR7036530004,0,19980,10760,15370,00001,15370,1,01,N,
615,엔씨소프트,036570,KR7036570000,0,326000,176000,251000,00001,251000,1,01,N,
616,팜스코,036580,KR7036580009,0,4645,2505,3575,00001,3575,1,01,N,
617,YG PLUS,037270,KR7037270006,0,7260,3920,5590,00001,5590,1,01,N,
618,LG헬로비전,037560,KR7037560000,0,5200,2800,4000,00001,4000,1,01,N,
619,광주신세계,037710,KR7037710001,0,39650,21350,30500,00001,30500,1,01,N,
620,하나투어,039130,KR7039130000,0,62600,33750,48200,00001,48200,1,01,N,
621,키움증권,039490,KR7039490008,0,130100,70100,100100,00001,100100,1,01,N,
622,HDC랩스,039570,KR7039570007,0,10160,5480,7820,00001,7820,1,01,N,
623,상신브레이크,041650,KR7041650003,0,4615,2485,3550,00001,3550,1,01,N,
624,한화오션,042660,KR7042660001,0,46050,24850,35450,00001,35450,1,01,N,
625,HD현대인프라코어,042670,KR7042670000,0,13570,7310,10440,00001,10440,1,01,N,
626,한미반도체,042700,KR7042700005,0,76400,41200,58800,00001,58800,1,01,N,
627,주연테크,044380,KR7044380004,0,806,434,620,00001,620,1,01,N,
628,KSS해운,044450,KR7044450005,0,10430,5630,8030,00001,8030,1,01,N,
629,코스맥스비티아이,044820,KR7044820009,0,14180,7640,10910,00001,10910,1,01,N,
630,대우건설,047040,KR7047040001,0,5920,3195,4560,00001,4560,1,01,N,
631,포스코인터내셔널,047050,KR7047050000,0,109500,59100,84300,00001,84300,1,01,N,
632,유니온머티리얼,047400,KR7047400007,0,4370,2360,3365,00001,3365,1,01,N,
633,한국항공우주,047810,KR7047810007,0,64600,34800,49700,00001,49700,1,01,N,
634,동원F&B,049770,KR7049770001,0,39650,21350,30500,00001,30500,1,01,N,
635,우진플라임,049800,KR7049800006,0,4665,2515,3590,00001,3590,1,01,N,
636,한전KPS,051600,KR7051600005,0,42600,23000,32800,00001,32800,1,01,N,
637,진양화학,051630,KR7051630002,0,4260,2300,3280,00001,3280,1,01,N,
638,LG생활건강,051900,KR7051900009,0,619000,334000,476500,00001,476500,1,01,N,
639,LG생활건강우,051905,KR7051901007,0,253500,136500,195000,00001,195000,1,01,N,
640,LG화학,051910,KR7051910008,0,769000,415000,592000,00001,592000,1,01,N,
641,LG화학우,051915,KR7051911006,0,451000,243000,347000,00001,347000,1,01,N,
642,한전기술,052690,KR7052690005,0,83200,44800,64000,00001,64000,1,01,N,
643,스카이라이프,053210,KR7053210001,0,8120,4380,6250,00001,6250,1,01,N,
644,한미글로벌,053690,KR7053690004,0,36400,19600,28000,00001,28000,1,01,N,
645,테이팩스,055490,KR7055490007,0,52100,28100,40100,00001,40100,1,01,N,
646,신한지주,055550,KR7055550008,0,46200,24900,35550,00001,35550,1,01,N,
647,현대홈쇼핑,057050,KR7057050007,0,56200,30350,43300,00001,43300,1,01,N,
648,포스코스틸리온,058430,KR7058430000,0,79800,43000,61400,00001,61400,1,01,N,
649,세아홀딩스,058650,KR7058650003,0,138000,74400,106200,00001,106200,1,01,N,
650,다스코,058730,KR7058730003,0,6330,3410,4870,00001,4870,1,01,N,
651,KTcs,058850,KR7058850009,0,4275,2305,3290,00001,3290,1,01,N,
652,KTis,058860,KR7058860008,0,4110,2220,3165,00001,3165,1,01,N,
653,HL홀딩스,060980,KR7060980000,0,45950,24750,35350,00001,35350,1,01,N,
654,종근당바이오,063160,KR7063160006,0,28700,15500,22100,00001,22100,1,01,N,
655,현대로템,064350,KR7064350002,0,40000,21600,30800,00001,30800,1,01,N,
656,SNT모티브,064960,KR7064960008,0,62300,33600,47950,00001,47950,1,01,N,
657,LG전자,066570,KR7066570003,0,132800,71600,102200,00001,102200,1,01,N,
658,LG전자우,066575,KR7066571001,0,62100,33500,47800,00001,47800,1,01,N,
